shareHolderCode,shareHolderName,stocks,avg_1_Week_Return,avg_1_Month_Return,avg_3_Month_Return,avg_6_Month_Return,avg_1_Year_Return,count_1_Week_Return,count_1_Month_Return,count_3_Month_Return,count_6_Month_Return,count_1_Year_Return
70006,صندوق سرمایه گذاری سپیددماوند,ومهان,,,,,,1,1,1,1,0
527,شرکت سرمایه گذاری ملی ایران-سهامی عام-,چفیبر,-0.005374982964112011,0.028254556970988727,0.04011106610535508,0.04783740688187707,-0.22806963089989454,146,146,146,146,146
21648,شخص حقیقی,چفیبر,-0.05888853420404707,-0.15042254247039918,-0.09944149630851079,-0.3055715000262819,-0.41277850793394605,16,16,16,13,11
62876,bfmصندوق سرمایه گذاری.ا.ب.توسعه سهام نیکی,چفیبر,-0.003489964992562452,-0.02321349251070372,-0.09180234347608102,-0.101482975182607,-0.16244578213581481,12,12,12,12,12
70213,شرکت واسط مالی مهرپنجم-بامسئولیت محدود-,چفیبر,,,,,,1,1,1,1,1
50495,شخص حقیقی,کابگن,,,,,,1,1,1,1,1
60880,شخص حقیقی,کابگن,0.005873798257625185,0.024320870597672354,0.09658895389613238,0.25535626688441293,0.3449352529987645,42,42,42,42,42
62293,شخص حقیقی,کابگن,1.6263066481264206e-05,-0.007836479596989129,-0.029681120334746784,-0.07983984194152136,-0.03474538246987769,13,13,13,13,13
62294,شخص حقیقی,کابگن,-0.02773604590770715,-0.009264512960661978,0.037606174374433636,0.31466999696075737,0.5407373758438281,24,24,24,24,24
62577,شخص حقیقی,کابگن,,,,,,2,2,2,2,2
69194,شخص حقیقی,کابگن,-0.0010424282032323992,-0.01664213987297249,-0.03665999570497658,-0.10329333705664058,-0.10629557360533118,7,7,7,7,7
69511,شخص حقیقی,کابگن,-0.011197279648713468,-0.08565588606527995,-0.03412177172388087,0.23397984466928717,0.4269444945731701,7,7,7,7,7
17246,شرکت سرمایه گذاری گسترش فولادتبریز-سهامی عام-,فکمند,0.013476489147300463,0.18214869956895727,0.4432618782351943,,,5,5,5,0,0
19752,شخص حقیقی,فکمند,,,,,,3,3,3,3,3
20288,شخص حقیقی,فکمند,,,,,,3,3,0,0,0
22080,شخص حقیقی,فکمند,0.010641978734872022,0.013793837151815857,-0.047255333580403173,-0.264762495754286,0.014661093550108055,76,76,76,76,76
47644,شرکت توسعه سرمایه گذاری دریک-سهامی خاص-,فکمند,,,,,,2,1,1,1,1
47733,شخص حقیقی,فکمند,,,,,,1,1,1,1,0
51610,شخص حقیقی,فکمند,,,,,,3,3,3,3,3
62297,شخص حقیقی,فکمند,0.020331550760413493,0.12359811692689093,0.3845391901073576,0.23104402543848296,0.2709546549795085,14,14,14,14,11
69309,شخص حقیقی,فکمند,,,,,,2,1,1,1,0
69427,شرکت فرهنگی ورزشی اقتصادی تراکتور-سهامی خاص-,فکمند,,,,,,1,0,0,0,0
70019,شخص حقیقی,فکمند,0.03477305760382295,0.11352929294729557,0.008737820929823956,-0.007233409719218454,0.7706826837105671,7,7,7,7,7
70021,شرکت ثمین بیهق-سهامی عام-,فکمند,0.013001299426204488,-0.00020911883337579066,0.1124614447904268,-0.27213139315663476,-0.32532001442350805,22,22,22,22,22
70361,شخص حقیقی,فکمند,,,,,,1,1,1,1,0
70471,شخص حقیقی,فکمند,-0.005288172407859481,-0.04930295205258432,-0.2692312007601384,-0.3998620265497859,-0.16846582861425627,5,5,5,5,5
70499,شخص حقیقی,فکمند,,,,,,1,1,1,1,1
70742,شرکت تخته فشرده ممتازگلستان-سهامی خاص-,فکمند,,,,,,3,3,3,3,3
71450,شخص حقیقی,فکمند,0.000360501930410817,0.041009291011394056,0.13917156597879254,1.0150341053104117,-0.13983438465207282,5,5,5,5,5
71451,شخص حقیقی,فکمند,,,,,,1,1,1,1,1
71456,شخص حقیقی,فکمند,0.031733440079521315,0.1114829909004884,0.22083665835126395,0.8646257042240598,0.08450926401839902,6,6,6,6,5
71457,شخص حقیقی,فکمند,0.01993988201494609,0.12493236123987396,0.30702084950672964,0.7360265957373231,0.043860118796174775,7,7,7,7,6
71494,شخص حقیقی,فکمند,-0.007557760425042654,0.028626343187923307,0.073491030445616,0.6675776654866729,0.158829581579206,13,13,13,13,13
71499,شخص حقیقی,فکمند,-0.010882321794169258,0.011963609605701498,0.13907985570275513,0.7199777570770505,0.22408301744575293,10,10,10,10,10
71500,شخص حقیقی,فکمند,,,,,,3,3,3,3,3
71511,شخص حقیقی,فکمند,0.034865447880115474,0.14218722321199087,0.3716849544419235,1.1983324667159703,0.06486198004377335,5,5,5,5,5
71513,شخص حقیقی,فکمند,-0.01131487610012345,0.046331448340745165,0.15029855311365314,0.9180569465523671,-0.14301701175489404,5,5,5,5,5
71516,شخص حقیقی,فکمند,,,,,,2,2,2,2,2
71517,شخص حقیقی,فکمند,,,,,,1,1,1,1,1
77379,شخص حقیقی,فکمند,,,,,,3,3,3,3,1
77383,شخص حقیقی,فکمند,,,,,,3,3,3,3,3
77384,شخص حقیقی,فکمند,,,,,,1,1,1,1,1
77389,شخص حقیقی,فکمند,,,,,,2,2,2,2,0
77796,شخص حقیقی,فکمند,,,,,,3,2,2,2,2
77897,شرکت سرمایه گذاری آتیه سپهرسنا-سهامی عام-,فکمند,,,,,,1,0,0,0,0
78368,شخص حقیقی,فکمند,,,,,,1,1,1,1,0
78509,شخص حقیقی,فکمند,,,,,,2,2,2,2,0
78590,شرکت کارگزاری معاملات آرتان-سهامی خاص-,فکمند,,,,,,1,1,1,1,0
78689,شخص حقیقی,فکمند,,,,,,1,1,1,1,0
78799,شخص حقیقی,فکمند,0.046857429203241485,0.1539195450369718,0.3205688713322301,,,6,6,4,0,0
78801,شخص حقیقی,فکمند,,,,,,2,2,1,0,0
78934,شخص حقیقی,فکمند,-0.0050855605727696766,0.11904725973077834,0.5427264215239187,,,5,5,5,0,0
78935,شخص حقیقی,فکمند,,,,,,2,2,2,0,0
78936,شخص حقیقی,فکمند,,,,,,1,1,1,0,0
78937,شخص حقیقی,فکمند,,,,,,1,1,1,0,0
78963,prxسبد-شرک69560--شرک08556-,فکمند,,,,,,1,0,0,0,0
79082,شخص حقیقی,فکمند,,,,,,3,3,3,0,0
79084,شخص حقیقی,فکمند,,,,,,1,1,0,0,0
79092,شخص حقیقی,فکمند,,,,,,2,2,2,0,0
79094,شخص حقیقی,فکمند,,,,,,2,2,1,0,0
79266,شخص حقیقی,فکمند,0.0403339296050437,0.08819199161736035,,,,4,4,1,0,0
79268,شخص حقیقی,فکمند,,,,,,2,2,0,0,0
79364,شخص حقیقی,فکمند,,,,,,2,2,0,0,0
79366,شخص حقیقی,فکمند,,,,,,1,1,0,0,0
79646,شخص حقیقی,فکمند,,,,,,1,0,0,0,0
79647,شخص حقیقی,فکمند,,,,,,1,0,0,0,0
7968,شخص حقیقی,ممسنی,0.008614682735089746,0.07733717230409322,0.06079928639344074,-0.007515306470399319,0.0576259779242015,29,29,29,29,15
19688,شخص حقیقی,ممسنی,-0.022293077176115728,-0.07463158382418472,-0.08634917969974176,-0.14028774377838157,,9,9,9,6,1
48464,شخص حقیقی,ممسنی,-0.005668749965612646,0.005277882936631534,-0.17883281747812915,-0.27117979714724,,4,4,4,4,0
60391,bfmصندوق سرمایه گذاری.ا.ب.خلیج فارس,ممسنی,-0.048401051115670356,0.00013299217923348205,0.2950455692075137,0.8699478723897576,0.6139521642678722,20,20,20,20,20
77510,شرکت گروه س.وت.صنایع ت پتروشیمی خلیج فارس-س.ع-,ممسنی,,,,,,1,1,1,1,1
20157,شرکت سرمایه گذاری صنایع عمومی تامین-سهامی خاص-,لخانه,-0.015532970385076783,0.1504043098812921,0.3559427606816395,0.2876376566571536,,6,6,6,6,3
48026,شرکت توسعه سامانه های نرم افزاری نگین-سهامی خاص,لخانه,0.04292434777562236,0.22376804555551372,0.4439507476961726,0.3204590269847471,,7,7,7,7,0
50909,bfmصندوق.س.ا.ب.صباگسترنفت وگازتامین,لخانه,0.0023006395813400062,0.022730571494752532,0.24481521543352183,0.907825277278696,0.5348526630672427,6,6,6,6,6
69914,شرکت آکام فناوری بردیس-سهامی خاص-,لخانه,0.08439285537734231,0.06443483705912434,0.5447823503584722,0.30594039198854706,,5,5,5,5,3
77346,شرکت توسعه خدمات اقتصادآرمان-سهامی خاص-,لخانه,,,,,,1,1,1,1,0
77927,شخص حقیقی,لخانه,,,,,,1,1,1,1,0
77954,prxسبد-شرک71185--شرک08988-,لخانه,,,,,,1,1,1,1,1
78089,prxسبد-شرک49106--شرک19036-,لخانه,,,,,,1,1,1,1,0
78557,prxسبد-شرک58057--شرک73216-,لخانه,,,,,,1,1,0,0,0
273,شرکت ایرانی تولیداتومبیل-سایپا-,وساپا,,,,,,3,3,3,3,3
406,شرکت سایپا,وساپا,,,,,,1,1,1,1,0
42170,شرکت رویال صدف کیش-سهامی خاص-,وساپا,-0.020602075922781675,-0.06809873075348143,0.08481616162286813,-0.0281870326762753,0.1478277079217175,9,9,9,9,9
42432,شرکت بیمه پارسیان-سهامی عام-,وساپا,,,,,,1,1,1,1,1
46966,bfmصندوق.س.ا.بازارگردانی سهم آشنایکم,وساپا,,,,,,1,1,1,1,1
50264,شرکت ایرانی تولیداتومبیل سایپا-سهامی عام-,وساپا,,,,,,1,1,1,1,0
69604,شرکت انرژی گسترساینااروند-سهامی خاص-,وساپا,,,,,,2,2,2,2,2
69773,شخص حقیقی,وساپا,0.011707513647608402,0.01847276326915797,0.04965700509972107,0.005896815685870218,0.2369217725619971,18,18,18,18,18
69877,شرکت تولیدی داتیس ایرانیان-سهامی خاص-,وساپا,0.03404584981905253,0.23573586127176566,0.06444877635340432,-0.04319309345123486,0.33503024294311706,10,10,10,10,10
21614,شرکت بیمه مرکزی جمهوری اسلامی ایران,قرن,0.001144642419104419,0.014198273043026028,0.008666981722955698,-0.35199191899966387,-0.5921322387572289,80,80,75,75,75
41836,صندوق سرمایه گذاری بانک گردشگری,قرن,,,,,,1,0,0,0,0
42171,صندوق سرمایه گذاری اندوخته توسعه صادرات آرمانی,قرن,,,,,,1,1,1,1,1
45776,صندوق سرمایه گذاری گنجینه زرین شهر,قرن,,,,,,1,1,1,1,1
60440,شرکت پدیده شیمی پایدار-سهامی خاص-,قرن,-0.013413417950464713,-0.07169072152220922,-0.13044750177442624,-0.21596654488491498,-0.45294050909748695,15,15,15,15,11
60659,ذذذبازارگردان شرک16370قرن,قرن,,,,,,1,1,1,1,1
62650,شرکت مدیریت سرمایه پدیده پایدار-سهامی خاص-,قرن,-0.007357961804526555,-0.0621147545104239,-0.15699172116622434,-0.18402092143346335,-0.3902825828225215,70,69,60,48,46
69249,prxسبد-شرک60234--شرک62747-,قرن,0.01926831358558962,-0.0033670519032953407,-0.020184737534838765,-0.3294397129923099,-0.11048059172806414,32,32,32,32,32
69958,prxسبد-شرک60234--شرک16208-,قرن,-0.03125558544940351,-0.0984967417981205,-0.06050648040427472,-0.3551358401852645,-0.4425879278668095,6,6,6,6,6
70164,prxسبد-شرک60234--شرک16208-,قرن,-0.04943332732865098,-0.05786233422177265,-0.16892008195142125,-0.12091164340982732,-0.3731490948534489,22,22,22,22,22
71088,prxسبد-شرک15835--شرک16208-,قرن,0.0013963064851689189,0.053688969831512445,-0.06786186589399845,-0.21121901025138035,-0.35727795662533923,18,18,18,18,18
77164,شرکت واسط مالی آبان دوم-بامسئولیت محدود-,قرن,,,,,,1,1,1,1,1
77545,prxسبد-شرک60234--شرک16208-,قرن,,,,,,1,1,1,1,1
77549,prxسبد-شرک60234--شرک16208-,قرن,,,,,,1,1,1,1,1
77550,prxسبد-شرک60234--شرک16208-,قرن,,,,,,3,3,3,3,2
433,شرکت سرمایه گذاری ایرانیان-سهامی خاص-,وتجارت,0.019215790619306117,-0.01736391856814709,0.1427706361028403,-0.05608972316619895,-0.25364800204939375,12,12,12,12,12
490,شرکت سرمایه گذاری صباتامین-سهامی عام-,وتجارت,,,,,,3,3,3,3,3
41958,bfmصندوق سرمایه گذاری.ا.بازارگردانی تجارت ای,وتجارت,-0.004548450938507125,-0.04037239473202019,-0.07247440958377911,-0.1456115754409904,-0.17178800736234345,195,195,194,136,120
21630,شرکت گروه توسعه مالی مهرآیندگان-سهامی عام-,واعتبار,,,,,,3,3,3,3,0
21992,شخص حقیقی,واعتبار,0.08368475461668412,0.21090934616421952,0.36211385820475783,-0.21088452647923095,0.18255298334522763,6,6,6,6,6
22607,شخص حقیقی,واعتبار,0.1738781511340938,-0.014372696687216857,-0.4562812484247638,-0.15594954689181156,-0.1466844129268093,9,9,9,9,9
44678,صندوق سرمایه گذاری فیروزه موفقیت,واعتبار,0.07600827702530549,0.041648154014229354,-0.06344988267181648,-0.11584761519810269,0.1871522361155659,30,30,30,30,30
45556,شخص حقیقی,واعتبار,0.09874446571385401,0.12569808110644554,0.01621332887385414,-0.13639837756785023,-0.2336268006248457,88,88,88,88,70
46963,شرکت سرمایه گذاری پایاتدبیرپارسا-سهامی خاص-,واعتبار,-0.03435366125734611,0.013941230014816557,0.13427143137874956,0.20450712773718605,-0.08359525977998734,82,82,82,82,82
48358,شرکت گروه سرمایه گذاری توسعه صنعتی ایران-س.ع-,واعتبار,0.06038746061232558,0.06924035307304366,-0.10104017409299194,0.1288719096636098,1.0023260874420634,6,6,6,6,6
48565,fin turquoise group limited,واعتبار,,,,,,2,2,2,2,2
60735,شخص حقیقی,واعتبار,0.4420762211749191,0.47903074070757534,0.11665925413776046,-0.5192040492380385,-0.5710617059260703,9,9,9,9,9
62902,bfmصندوق سرمایه گذاری.ا.ب.توسعه فیروزه پویا,واعتبار,0.0004217966509159095,0.004394233733898663,0.1575048739531379,0.14138609265484858,-0.26990380598745284,114,110,100,38,27
69339,شخص حقیقی,واعتبار,,,,,,1,1,1,1,1
70314,fin unilever iran,واعتبار,,,,,,3,3,3,3,3
71040,prxسبد-شرک63048--شرک79403-,واعتبار,-0.003768822151126336,0.02641464959158913,0.01969876986314025,-0.04206417285987062,0.5415685905433831,21,21,21,21,21
7846,شرکت مهندسی همپا-سهامی خاص-,شلرد,-0.03787961544292789,-0.11579885838851027,-0.13306425856638332,-0.3547991772706343,-0.24191264850024483,28,28,26,20,15
8028,شرکت گروه پتروشیمی سرمایه گذاری ایرانیان-سهام,شلرد,,,,,,3,3,3,3,3
22175,شرکت صنایع پتروشیمی خلیج فارس-سهامی عام-,شلرد,,,,,,1,1,1,1,1
60391,bfmصندوق سرمایه گذاری.ا.ب.خلیج فارس,شلرد,-0.011509737032373435,0.011703154805273504,0.0654711418090699,0.08788542488924798,0.07831438711343823,174,171,170,158,120
77268,prxسبد-شرک15835--موس07209-,شلرد,,,,,,1,0,0,0,0
77510,شرکت گروه س.وت.صنایع ت پتروشیمی خلیج فارس-س.ع-,شلرد,,,,,,1,1,1,1,1
17246,شرکت سرمایه گذاری گسترش فولادتبریز-سهامی عام-,وآفر,,,,,,3,2,1,1,0
41703,شرکت تجارت بین المللی دل عالم ایرانیان-سهامی خا,وآفر,,,,,,2,2,2,2,2
47644,شرکت توسعه سرمایه گذاری دریک-سهامی خاص-,وآفر,,,,,,3,1,1,0,0
51289,شخص حقیقی,وآفر,-0.0013382031296591968,-0.013985579005384823,-0.13220986654793884,,,21,16,8,0,0
51411,شخص حقیقی,وآفر,,,,,,2,2,2,2,0
54899,شخص حقیقی,وآفر,-0.0021204937060421147,-0.030637406374572487,-0.10103007927694022,,,12,9,5,0,0
70410,شخص حقیقی,وآفر,0.020753361460937335,-0.16690653359557164,-0.24038622992510977,,,5,5,5,2,1
71452,bfmصندوق.س.اختصاصی بازارگردانی تثبیت پاداش,وآفر,0.023178215211349686,-0.0386514490198279,-0.21393573710009234,-0.04720484424946268,0.17649145277627998,9,9,9,9,9
71453,bfmصندوق.س.اختصاصی بازارگردانی تثبیت پاداش,وآفر,0.01594837548141838,-0.14500001162795637,-0.24295990876294724,0.04329336592965532,0.21100051584992416,7,7,7,7,6
71458,bfmصندوق.س.اختصاصی بازارگردانی تثبیت پاداش,وآفر,0.027593189451505837,0.1211935154045977,-0.05924551701089567,-0.0658259606844426,0.2880646145620288,8,8,8,8,8
71459,bfmصندوق.س.اختصاصی بازارگردانی تثبیت پاداش,وآفر,-0.012045522782475704,0.047371690584706846,0.14124295017326693,-0.03950705923581477,0.3051975128135142,5,5,5,5,5
71511,bfmصندوق.س.اختصاصی بازارگردانی ترازویستا,وآفر,0.01349589808844118,-0.20299767104975344,-0.2707836488463034,0.16680095504221742,0.1322277201962694,9,9,7,7,5
71513,bfmصندوق.س.اختصاصی بازارگردانی ترازویستا,وآفر,0.0002562804382724604,-0.016156267021884302,-0.0861142027721396,-0.03797705625410207,0.30039604073005677,25,24,19,15,15
71518,bfmصندوق.س.اختصاصی بازارگردانی ترازویستا,وآفر,0.015401561542617742,0.009278688049518903,-0.03664490695666197,0.03628232768837668,0.36918790499893167,23,21,19,15,14
71519,bfmصندوق.س.اختصاصی بازارگردانی ترازویستا,وآفر,-0.0009616437056362685,-0.007953527668480483,0.018691875878627168,-0.04086165671126228,0.295337392962647,22,19,17,13,13
77611,شخص حقیقی,وآفر,0.020659391026435103,0.16341079701707012,-0.042752644748903695,,,4,4,4,1,0
77612,شخص حقیقی,وآفر,,,,,,3,3,3,1,0
77614,شخص حقیقی,وآفر,,,,,,2,2,2,1,0
77622,شخص حقیقی,وآفر,,,,,,1,1,1,1,0
78039,شخص حقیقی,وآفر,,,,,,1,1,1,1,0
79038,شخص حقیقی,وآفر,-0.0010044051586553834,-0.03664460505433081,-0.080918790580381,,,18,13,9,0,0
79040,شخص حقیقی,وآفر,-0.00971047758733301,-0.04045039456981016,-0.05958751742228655,,,11,8,6,0,0
48464,شخص حقیقی,کازرو,-0.031463568308107315,0.0323284050593395,0.1144276061447151,0.7931293964155376,0.5746874473970797,6,6,6,6,5
